0.35506,0.95797,0.13737
0.35089,0.95751,0.13429
0.35009,0.95916,0.13323
0.34796,0.95983,0.13143
0.348,0.95942,0.13157
0.34565,0.95784,0.13022
0.33694,0.96321,0.12237
0.33278,0.96178,0.11972
0.33741,0.97018,0.12095
0.33773,0.97226,0.12066
0.33458,0.96976,0.11903
0.33394,0.97118,0.11823
0.333,0.97385,0.11692
0.33257,0.97525,0.11628
0.33377,0.97685,0.11674
0.33547,0.97684,0.11794
0.33506,0.97696,0.11763
0.33079,0.97556,0.11497
0.32441,0.97515,0.11067
0.31399,0.97529,0.10365
0.30908,0.97593,0.1003
0.30882,0.97877,0.099553
0.30701,0.97516,0.099114
0.30307,0.97124,0.09737
0.30016,0.96832,0.096088
0.29942,0.96416,0.096443
0.29871,0.96225,0.096363
0.30035,0.96033,0.097819
0.30026,0.9568,0.098481
0.29626,0.95462,0.09631
0.29552,0.95236,0.096286
0.2955,0.94878,0.097002
0.29086,0.9427,0.095199
0.28933,0.94184,0.094371
0.29024,0.9422,0.094895
0.29104,0.94453,0.094946
0.29237,0.9454,0.095637
0.29321,0.94303,0.096672
0.2935,0.94221,0.097037
0.29294,0.93902,0.097318
0.2932,0.93911,0.097475
0.2939,0.93849,0.09807
0.29689,0.93045,0.10182
0.29391,0.931,0.099663
0.28374,0.92383,0.094333
0.28264,0.92705,0.092953
0.28438,0.93465,0.092578
0.29673,0.94496,0.098603
0.30384,0.95348,0.10155
0.31018,0.96007,0.10438
0.31777,0.96785,0.10779
0.32589,0.97704,0.11126
0.32363,0.98011,0.10903
0.33094,0.98382,0.11315
0.33398,0.98367,0.11528
0.33591,0.98628,0.116
0.34205,0.98887,0.11965
0.34475,0.98856,0.12162
0.34378,0.98893,0.12084
0.34844,0.99373,0.12295
0.35144,0.99781,0.12405
0.35139,0.99871,0.1238
0.35329,0.99965,0.1249
0.35635,1.0017,0.12656
0.3556,1.0032,0.12565
0.35528,1.0021,0.12569
0.35357,1.0024,0.12442
0.34689,1.0034,0.11953
0.34128,1.0049,0.11533
0.33977,1.0022,0.11494
0.34,1.0014,0.11527
0.33902,1.0016,0.11457
0.33482,0.99759,0.11265
0.33356,0.9989,0.11151
0.33443,1.002,0.1114
0.33501,1.0046,0.11121
0.33426,1.0044,0.11076
0.33524,1.0043,0.11142
0.33861,1.0042,0.1137
0.34566,1.0054,0.1182
0.34431,1.007,0.11691
0.34481,1.0036,0.11805
0.3457,1.0007,0.11934
0.33625,0.99537,0.11412
0.33026,0.98899,0.11152
0.32532,0.98433,0.10923
0.31821,0.98021,0.10539
0.30852,0.97434,0.10027
0.30984,0.97323,0.10135
0.30458,0.97134,0.098328
0.30814,0.97114,0.10068
0.311,0.96815,0.10319
0.3091,0.96547,0.1025
0.30808,0.96706,0.10149
0.30995,0.96768,0.1026
0.31069,0.96978,0.10264
0.31499,0.97216,0.10498
0.31798,0.97557,0.10624
0.31827,0.97781,0.10595
0.31698,0.98082,0.10444
0.31686,0.98219,0.10408
0.31922,0.98396,0.10525
0.32003,0.98618,0.10531
0.32166,0.98564,0.1065
0.32445,0.98655,0.10815
0.32515,0.992,0.10743
0.32475,0.99332,0.10688
0.3262,0.99708,0.10703
0.33154,1.0028,0.1093
0.33574,1.0071,0.11115
0.33755,1.0081,0.11211
0.3411,1.0111,0.11381
0.3409,1.0103,0.11386
0.33876,1.0141,0.11158
0.33245,1.0201,0.1062
0.32141,1.0187,0.09955
0.32048,1.0171,0.099284
0.31986,1.0192,0.098494
0.31969,1.0189,0.098455
0.32041,1.0237,0.097959
0.32027,1.0302,0.096654
0.32058,1.0336,0.096189
0.32312,1.0385,0.096814
0.33635,1.0496,0.10269
0.33401,1.0499,0.10121
0.33277,1.0503,0.10038
0.32625,1.0524,0.096098
0.31897,1.0534,0.091696
0.31541,1.0551,0.08937
0.31152,1.0556,0.087095
0.31299,1.0577,0.087563
0.30916,1.0529,0.086213
0.30466,1.0483,0.084465
0.30238,1.045,0.083733
0.30263,1.0441,0.08401
