0.11533,0.49409,0.054482
0.1122,0.49302,0.051789
0.10962,0.4929,0.049462
0.10515,0.49144,0.045779
0.095328,0.48799,0.038162
0.091641,0.48539,0.035644
0.09409,0.48728,0.037284
0.094234,0.48952,0.037057
0.094981,0.49198,0.037271
0.095917,0.49433,0.037649
0.095829,0.49374,0.03767
0.10168,0.49499,0.042197
0.10811,0.49722,0.047278
0.11467,0.49945,0.052708
0.11644,0.50036,0.054157
0.12127,0.50047,0.058717
0.13178,0.5019,0.068936
0.13801,0.50128,0.075795
0.13739,0.49971,0.07559
0.13229,0.49816,0.070517
0.12991,0.49706,0.068302
0.12525,0.4956,0.06387
0.1235,0.49401,0.062495
0.12606,0.49413,0.06508
0.12892,0.49517,0.06779
0.12949,0.49556,0.068281
0.13153,0.49468,0.070697
0.13206,0.49396,0.07148
0.13658,0.49367,0.076538
0.13811,0.49132,0.07902
0.13719,0.49019,0.078329
0.13409,0.48884,0.075246
0.12759,0.48468,0.069297
0.12286,0.48136,0.065144
0.11671,0.47836,0.05953
0.11708,0.47848,0.059879
0.11765,0.47762,0.060677
0.11771,0.47728,0.060827
0.11753,0.47581,0.061016
0.11747,0.47674,0.060712
0.11771,0.47907,0.060371
0.11399,0.47928,0.056569
0.1042,0.4757,0.047981
0.10055,0.4733,0.045136
0.097752,0.4716,0.042964
0.095778,0.47111,0.041332
0.098737,0.47308,0.043561
0.098452,0.47388,0.043163
0.097314,0.47276,0.04237
0.095384,0.47315,0.04064
0.097613,0.47513,0.042208
0.098142,0.47937,0.041915
0.093255,0.48087,0.037608
0.088441,0.48398,0.033393
0.089974,0.48391,0.03457
0.08968,0.48371,0.034373
0.089437,0.48446,0.034082
0.089594,0.48525,0.03409
0.090287,0.48848,0.034162
0.089637,0.48953,0.033529
0.088526,0.48927,0.032738
0.097215,0.48945,0.03945
0.10193,0.48998,0.043274
0.10959,0.49015,0.049986
0.11688,0.49049,0.056782
0.12007,0.49092,0.059817
0.1216,0.4915,0.061214
0.12086,0.49035,0.060747
0.12131,0.49225,0.060732
0.12076,0.49225,0.060183
0.11978,0.49128,0.059445
0.12351,0.49234,0.062933
0.12497,0.49282,0.064308
0.12625,0.49308,0.065556
0.1276,0.49328,0.066918
0.12869,0.49086,0.068736
0.13366,0.48852,0.074859
0.13615,0.48715,0.078112
0.13701,0.48479,0.079869
0.1358,0.48353,0.078871
0.13231,0.48088,0.075706
0.12773,0.4784,0.071282
0.12234,0.47525,0.066265
0.12063,0.47394,0.064782
0.12095,0.47337,0.065287
0.12488,0.4745,0.069263
0.14337,0.48025,0.089126
0.15836,0.4849,0.10665
0.16207,0.48729,0.11061
0.16939,0.48953,0.11973
0.18101,0.49594,0.13321
0.18241,0.49711,0.13464
0.18413,0.49726,0.13711
0.18533,0.49646,0.13935
0.18405,0.49257,0.13961
0.18409,0.49143,0.14032
0.18376,0.49089,0.14013
0.18057,0.49032,0.13562
0.17802,0.48953,0.13224
0.17379,0.48907,0.12627
0.16798,0.48774,0.11862
0.1652,0.48706,0.11504
0.16408,0.48627,0.11386
0.16369,0.48586,0.1135
0.16465,0.4863,0.11464
0.16482,0.48558,0.11521
0.16477,0.48495,0.11544
0.16141,0.48252,0.11189
0.16023,0.48086,0.11103
0.15863,0.47847,0.10991
0.15662,0.47643,0.10807
0.15405,0.47594,0.10476
0.14794,0.4734,0.097657
0.1427,0.47163,0.091545
0.13803,0.47036,0.08612
0.13862,0.46865,0.087491
0.1419,0.4702,0.091071
0.14451,0.46964,0.094679
0.14347,0.46784,0.094037
0.14026,0.46557,0.090757
0.13644,0.46385,0.08652
0.13626,0.46393,0.086257
0.12471,0.45761,0.074274
0.11218,0.45324,0.061259
0.11088,0.45139,0.060338
0.10679,0.44747,0.056953
0.093268,0.44187,0.044552
0.092436,0.44368,0.043405
0.090515,0.44495,0.041382
0.088316,0.44569,0.039265
0.088264,0.44706,0.038979
0.091412,0.44886,0.041475
0.0944,0.45084,0.043842
0.098138,0.45233,0.047072
0.10031,0.45397,0.04882
0.10109,0.45528,0.049301
0.1063,0.45726,0.054042
0.10942,0.45867,0.056914
0.10988,0.45967,0.057138
0.10942,0.46079,0.056391
0.10729,0.46366,0.053549
0.10707,0.46477,0.053068
0.10705,0.46565,0.05285
0.10945,0.46731,0.054854
0.11284,0.46893,0.057908
0.11549,0.47038,0.060279
0.11752,0.47149,0.062127
0.11871,0.472,0.063253
0.12405,0.47411,0.068461
0.12431,0.47518,0.068437
0.12025,0.47487,0.064125
0.11627,0.47449,0.060047
0.10754,0.47341,0.051599
0.099754,0.47268,0.044538
0.096275,0.47271,0.04148
0.097977,0.47338,0.042837
0.097513,0.47364,0.042386
0.095282,0.4736,0.040476
0.09144,0.47304,0.037366
0.087553,0.47241,0.034348
0.087516,0.47391,0.034102
0.087575,0.47548,0.033922
0.086753,0.47626,0.033181
0.085974,0.47456,0.032822
0.084603,0.47351,0.031923
0.087652,0.47628,0.033869
0.088108,0.47642,0.034202
0.087962,0.47737,0.033953
0.087305,0.47687,0.033518
0.08597,0.47656,0.032544
0.085783,0.47724,0.032309
0.085866,0.477,0.032405
0.083411,0.47649,0.030644
0.082456,0.47637,0.029961
0.083454,0.47593,0.030747
0.084563,0.47554,0.031622
0.085997,0.47212,0.03318
0.089146,0.47367,0.03542
0.091506,0.47481,0.037142
0.090317,0.47525,0.036116
0.087371,0.4746,0.03389
0.085358,0.47453,0.032357
0.083977,0.47501,0.031255
0.082547,0.47571,0.03011
0.075441,0.4767,0.025045
0.077001,0.47623,0.026143
0.082077,0.47724,0.029578
0.085858,0.4784,0.032209
0.09258,0.47909,0.037341
0.09578,0.4783,0.0401
0.098118,0.47942,0.041885
0.093732,0.47845,0.03838
0.090313,0.47704,0.035842
0.088395,0.47444,0.034713
0.087174,0.47456,0.033744
0.087347,0.47038,0.034483
0.085876,0.46448,0.034184
0.084613,0.46413,0.033235
0.083713,0.46295,0.032697
0.083513,0.46341,0.032477
0.085533,0.46542,0.033773
0.085208,0.46407,0.033713
0.085138,0.46549,0.033452
0.08196,0.46447,0.031138
0.084005,0.46531,0.032594
0.085874,0.46548,0.034035
0.086049,0.46605,0.034089
0.085523,0.46542,0.033766
0.083967,0.46462,0.03266
0.08534,0.46663,0.033448
0.085327,0.46808,0.033231
0.08554,0.46841,0.03335
0.08632,0.47021,0.0337
0.086334,0.47116,0.033577
0.086302,0.47212,0.033414
0.087523,0.47302,0.034236
0.089382,0.47413,0.035538
0.089523,0.47506,0.035511
0.090385,0.47604,0.03605
0.090749,0.47683,0.03622
0.094341,0.47858,0.038859
0.09455,0.47929,0.038917
0.091966,0.47855,0.036932
0.089234,0.47796,0.034856
0.080894,0.47646,0.028825
0.076739,0.4769,0.025892
0.073166,0.477,0.023527
0.07284,0.47892,0.023132
0.072805,0.4801,0.022996
0.073291,0.48161,0.023158
0.072465,0.4822,0.022583
0.071614,0.48428,0.021868
0.070536,0.4876,0.020927
0.070998,0.48683,0.021268
0.071277,0.48735,0.021391
0.07009,0.49104,0.020374
0.065399,0.4935,0.017561
0.071714,0.50008,0.020565
0.071231,0.50138,0.020184
0.071064,0.50431,0.019857
0.069311,0.50686,0.018699
0.06759,0.50839,0.017675
0.06731,0.50923,0.017472
0.066487,0.51168,0.016884
0.075842,0.51506,0.021682
0.079258,0.51491,0.023693
0.079569,0.51524,0.023849
0.079544,0.51708,0.023665
0.079711,0.51938,0.023554
0.082768,0.52351,0.024996
0.08412,0.52598,0.025577
0.084359,0.52709,0.025615
0.083244,0.52968,0.024699
0.08389,0.52977,0.025076
0.083737,0.53015,0.024948
0.083725,0.53185,0.024782
0.085549,0.53115,0.025942
0.088115,0.53291,0.02734
0.087978,0.53537,0.027005
0.087978,0.53851,0.026691
0.087876,0.54223,0.026264
0.087238,0.5444,0.025679
0.087494,0.54799,0.025493
0.089797,0.55032,0.026625
0.091943,0.55115,0.027829
0.091836,0.55265,0.027614
0.09195,0.55399,0.027549
0.092634,0.55556,0.027802
0.09527,0.556,0.029361
0.098507,0.55854,0.031105
0.097582,0.56017,0.030346
0.099801,0.55939,0.03183
0.099273,0.55785,0.031669
0.093926,0.5559,0.028548
0.093921,0.55631,0.028503
0.094594,0.55605,0.02894
0.094929,0.55545,0.029209
0.094966,0.55594,0.02918
0.095215,0.55591,0.029336
0.095627,0.55889,0.029276
0.090761,0.55923,0.02634
0.089942,0.55972,0.025821
0.089977,0.56033,0.025786
0.091787,0.56181,0.026692
0.092554,0.56127,0.027192
0.091782,0.56005,0.026857
0.09006,0.55919,0.025939
0.089872,0.56077,0.025685
0.089538,0.5604,0.025528
0.089394,0.56158,0.025339
0.089183,0.5615,0.025227
0.090731,0.56017,0.026234
0.09423,0.55959,0.028356
0.095294,0.55929,0.029031
0.09608,0.55893,0.029549
0.097151,0.55855,0.030253
0.098273,0.55746,0.031077
0.09825,0.55721,0.031091
0.10089,0.5551,0.033031
0.099348,0.55324,0.032247
0.097677,0.55195,0.031318
0.097965,0.55147,0.031557
0.097934,0.55119,0.031569
0.096973,0.55006,0.031079
0.093934,0.54778,0.029406
0.089317,0.54567,0.026792
0.092018,0.54574,0.02843
0.092025,0.54454,0.028559
0.096219,0.54395,0.03129
0.10055,0.5421,0.034405
0.10307,0.54185,0.036185
0.10135,0.54057,0.035152
0.099945,0.53893,0.034393
0.099771,0.5376,0.034442
0.10057,0.53785,0.034965
0.10143,0.5368,0.035706
0.098405,0.53397,0.033962
0.094536,0.532,0.031577
0.094505,0.52989,0.031808
0.09447,0.53034,0.031731
0.091971,0.52817,0.030321
0.090752,0.52664,0.029696
0.090553,0.52512,0.029737
0.092572,0.52419,0.031187
0.092922,0.52316,0.031547
0.094068,0.52264,0.032395
0.095727,0.52342,0.033447
0.092495,0.52305,0.031271
0.085513,0.5218,0.026857
0.078738,0.51971,0.022954
0.087936,0.52089,0.0285
0.097664,0.52578,0.034503
0.10256,0.52902,0.037583
0.10725,0.53024,0.040913
0.10721,0.5304,0.040857
0.10688,0.53146,0.040445
0.1071,0.5355,0.04
0.1074,0.54022,0.039526
0.10717,0.5429,0.038965
0.10601,0.54457,0.037893
0.10479,0.54604,0.036826
0.10415,0.54896,0.035994
0.1039,0.54985,0.035707
0.10448,0.55183,0.035848
0.10566,0.55445,0.036312
0.10408,0.55441,0.035245
0.10393,0.55496,0.035074
0.10372,0.55571,0.034838
0.10364,0.55678,0.034645
0.10449,0.56104,0.034683
