1.0989,1.9435,0.31971
1.0752,1.9274,0.31117
1.0746,1.9314,0.30959
1.0652,1.9253,0.30608
1.0651,1.9222,0.30704
1.0629,1.9205,0.30629
1.0575,1.9208,0.30311
1.0604,1.9213,0.30462
1.0776,1.9315,0.31125
1.0784,1.9374,0.30984
1.0792,1.9384,0.30995
1.0801,1.9383,0.3105
1.0823,1.938,0.31187
1.0839,1.9369,0.31317
1.0859,1.9368,0.31432
1.0905,1.9404,0.31583
1.0907,1.9403,0.31601
1.0881,1.9388,0.315
1.0849,1.94,0.31273
1.0756,1.9402,0.30731
1.066,1.9408,0.30166
1.0523,1.9372,0.29509
1.0453,1.9386,0.29075
1.0467,1.9384,0.2916
1.0563,1.9412,0.29612
1.0689,1.943,0.30261
1.0753,1.9452,0.30557
1.0734,1.9395,0.3063
1.0736,1.9389,0.30664
1.0705,1.9378,0.30516
1.0757,1.9386,0.3079
1.0763,1.9365,0.3089
1.0702,1.9324,0.30671
1.0623,1.933,0.30202
1.056,1.9294,0.29956
1.0561,1.9277,0.30014
1.0496,1.9205,0.2987
1.0504,1.9215,0.2988
1.0478,1.9187,0.29824
1.0567,1.9232,0.30191
1.0563,1.9209,0.30237
1.0549,1.923,0.30092
1.0561,1.9202,0.30249
1.0512,1.9196,0.29989
1.0256,1.9018,0.29079
1.0236,1.8995,0.29039
1.0233,1.9012,0.28968
1.0239,1.904,0.28917
1.035,1.9163,0.29172
1.0479,1.931,0.29448
1.055,1.9409,0.29545
1.0692,1.9538,0.2995
1.0682,1.9541,0.29883
1.067,1.9559,0.29759
1.0636,1.9535,0.29643
1.0654,1.9531,0.29759
1.0711,1.9547,0.30027
1.0726,1.9589,0.29982
1.0771,1.9638,0.30081
1.0767,1.9644,0.30043
1.0735,1.9603,0.29985
1.0725,1.9569,0.30041
1.0729,1.9529,0.3018
1.0803,1.9554,0.30523
1.0798,1.9569,0.30445
1.0842,1.9588,0.30634
1.0844,1.9613,0.30568
1.0808,1.9624,0.30332
1.0836,1.9652,0.30404
1.0812,1.9647,0.30283
1.0838,1.9662,0.30383
1.0857,1.9681,0.30433
1.0966,1.9759,0.30799
1.1103,1.9807,0.3142
1.1207,1.9845,0.31889
1.1191,1.9832,0.3184
1.1187,1.9864,0.31717
1.122,1.9849,0.3195
1.1239,1.9838,0.32098
1.1308,1.9863,0.32412
1.1324,1.9906,0.32362
1.1301,1.9876,0.32324
1.1271,1.9866,0.32188
1.1275,1.9844,0.32282
1.1287,1.9795,0.32514
1.1206,1.9691,0.32384
1.1178,1.9654,0.32346
1.1005,1.9505,0.3183
1.1008,1.9486,0.31912
1.0977,1.9467,0.31796
1.1031,1.9484,0.32053
1.105,1.9468,0.32216
1.1073,1.9459,0.32379
1.1162,1.9471,0.32862
1.1138,1.9384,0.33014
1.1135,1.9358,0.33089
1.1128,1.94,0.32902
1.1045,1.9413,0.3237
1.0974,1.9436,0.31883
1.0895,1.9451,0.31376
1.09,1.9438,0.31445
1.089,1.943,0.31416
1.0881,1.9404,0.31442
1.0938,1.9403,0.31776
1.0927,1.9379,0.31794
1.0984,1.9407,0.32034
1.1007,1.9381,0.32252
1.0988,1.9373,0.32172
1.0924,1.9338,0.31911
1.0854,1.9329,0.31529
1.0785,1.9317,0.31172
1.0777,1.9335,0.31066
1.0776,1.9318,0.31118
1.0755,1.9334,0.30941
1.0712,1.938,0.30551
1.061,1.9342,0.30089
1.0647,1.9336,0.30318
1.0661,1.9337,0.30395
1.0725,1.9298,0.30885
1.0711,1.932,0.30738
1.0702,1.9399,0.30433
1.0823,1.9482,0.30859
1.0905,1.9511,0.31241
1.106,1.9602,0.31834
1.1065,1.9643,0.3173
1.1027,1.9634,0.31543
1.0982,1.964,0.31263
1.0925,1.9622,0.31002
